timestamp,close,volume
1704499200000,43968.32,17835.06144000
1704585600000,43929.02,23023.85080000
1704672000000,46951.04,72814.57589000
1704758400000,46110.0,69927.66617000
1704844800000,46653.99,89911.41203000
1704931200000,46339.16,87470.32960000
1705017600000,42782.73,86327.93707000
1705104000000,42847.99,36118.47464000
1705190400000,41732.35,28228.40894000
1705276800000,42511.1,40269.89303000
1705363200000,43137.95,45045.74589000
1705449600000,42776.1,33266.21388000
1705536000000,41327.5,43907.51641000
1705622400000,41659.03,48342.74559000
1705708800000,41696.04,15923.99493000
1705795200000,41580.33,11730.16301000
1705881600000,39568.02,55426.19911000
1705968000000,39897.6,57956.63351000
1706054400000,40084.88,39293.82861000
1706140800000,39961.09,31022.11853000
1706227200000,41823.51,47384.96726000
1706313600000,42120.63,16224.41667000
1706400000000,42031.06,27294.99838000
1706486400000,43302.7,31542.74207000
1706572800000,42941.1,37619.24546000
1706659200000,42580.0,39871.13688000
1706745600000,43082.94,35231.04664000
1706832000000,43200.0,29672.14418000
1706918400000,43011.09,12033.40998000
1707004800000,42582.88,17066.89404000
1707091200000,42708.7,29467.75905000
1707177600000,43098.95,24675.85433000
1707264000000,44349.6,34392.59915000
1707350400000,45288.65,45439.62231000
1707436800000,47132.77,73503.48100000
1707523200000,47751.09,24802.35936000
1707609600000,48299.99,29958.80837000
1707696000000,49917.27,59009.96705000
1707782400000,49699.59,55551.56706000
1707868800000,51795.17,57046.37401000
1707955200000,51880.0,53816.03055000
1708041600000,52124.11,37772.25318000
1708128000000,51642.64,25674.00622000
1708214400000,52137.67,21992.10363000
1708300800000,51774.73,29534.99432000
1708387200000,52258.82,49614.47318000
1708473600000,51849.39,43079.40049000
1708560000000,51288.42,35309.44574000
1708646400000,50744.15,30545.79544000
1708732800000,51568.22,16560.42110000
1708819200000,51728.85,18721.63159000
1708905600000,54476.47,51256.72199000
1708992000000,57037.34,67194.98562000
1709078400000,62432.1,118763.46984000
1709164800000,61130.98,78425.07603000
1709251200000,62387.9,47737.93473000
1709337600000,61987.28,25534.73659000
1709424000000,63113.97,28994.90903000
1709510400000,68245.71,84835.16005000
1709596800000,63724.01,132696.78130000
1709683200000,66074.04,78738.85491000
1709769600000,66823.17,53059.88690000
1709856000000,68124.19,74261.93284200
1709942400000,68313.27,19872.89743000
1710028800000,68955.88,38404.66835000
1710115200000,72078.1,75292.82572600
1710201600000,71452.01,68783.54669100
1710288000000,73072.41,52659.71164700
1710374400000,71388.94,71757.62874600
1710460800000,69499.85,103334.03546000
1710547200000,65300.63,55926.95336000
1710633600000,68393.48,49742.21589000
1710720000000,67609.99,55691.08088000
1710806400000,61937.4,101005.32487000
1710892800000,67840.51,90420.58592000
1710979200000,65501.27,53357.48002000
1711065600000,63796.64,51482.37821000
1711152000000,63990.01,26410.11409000
1711238400000,67209.99,31395.78015000
1711324800000,69880.01,53431.14486000
1711411200000,69988.0,38934.38417000
1711497600000,69469.99,49119.35685000
1711584000000,70780.6,35439.03239000
1711670400000,69850.54,25445.08353000
1711756800000,69582.18,13644.61142000
1711843200000,71280.01,19396.34433000
1711929600000,69649.8,41445.32039000
1712016000000,65463.99,71799.82793000
1712102400000,65963.28,39887.21778000
1712188800000,68487.79,41510.48453000
1712275200000,67820.62,37915.23073000
1712361600000,68896.0,20134.28919000
1712448000000,69360.39,21534.74433000
1712534400000,71620.0,45723.87624000
1712620800000,69146.0,39293.90242000
1712707200000,70631.08,42006.02377000
1712793600000,70006.23,31917.25595000
1712880000000,67116.52,56072.86229000
1712966400000,63924.51,71395.22019000
1713052800000,65661.84,61599.17818000
1713139200000,63419.99,52389.53069000
1713225600000,63793.39,53435.29331000
1713312000000,61277.37,50610.54509000
1713398400000,63470.08,43601.60918000
1713484800000,63818.01,69774.30271000
1713571200000,64940.59,23137.42975000
1713657600000,64941.15,19316.42152000
1713744000000,66819.32,31397.99371000
1713830400000,66414.0,22599.90004000
1713916800000,64289.59,33595.69637000
1714003200000,64498.34,31341.46338000
1714089600000,63770.01,27085.19346000
1714176000000,63461.98,20933.06052000
1714262400000,63118.62,16949.20005000
1714348800000,63866.0,28150.22947000
1714435200000,60672.0,54947.65535000
1714521600000,58364.97,81166.46823000
1714608000000,59060.61,47583.81961000
1714694400000,62882.01,43628.40143000
1714780800000,63892.04,24368.69282000
1714867200000,64012.0,18526.75029000
1714953600000,63165.19,34674.91949000
1715040000000,62312.08,25598.79472000
1715126400000,61193.03,26121.19004000
1715212800000,63074.01,30660.80610000
1715299200000,60799.99,36529.34025000
1715385600000,60825.99,13374.56936000
1715472000000,61483.99,12753.13236000
1715558400000,62940.08,32733.41839000
1715644800000,61577.49,29088.72041000
1715731200000,66206.5,43559.74719000
1715817600000,65235.21,31106.36710000
1715904000000,67024.0,26292.23409000
1715990400000,66915.2,14441.25774000
1716076800000,66274.01,18025.30409000
1716163200000,71446.62,50816.70110000
1716249600000,70148.34,49607.43360000
1716336000000,69166.62,27673.18026000
1716422400000,67969.65,40513.17374000
1716508800000,68549.99,28095.83664000
1716595200000,69290.57,12130.39418000
1716681600000,68507.67,11872.11797000
1716768000000,69436.43,23136.92737000
1716854400000,68398.39,32622.97042000
1716940800000,67652.42,23159.83149000
1717027200000,68352.17,28478.21840000
1717113600000,67540.01,26690.32184000
1717200000000,67766.85,8837.66133000
1717286400000,67765.63,15426.32529000
1717372800000,68809.9,29633.37400000
1717459200000,70537.84,29619.78489000
1717545600000,71108.0,28703.18082000
1717632000000,70799.06,21842.00449000
1717718400000,69355.6,35598.45045000
1717804800000,69310.46,9773.82967000
1717891200000,69648.14,9890.56709000
1717977600000,69540.0,17122.66941000
1718064000000,67314.24,41436.01588000
1718150400000,68263.99,37175.32356000
1718236800000,66773.01,29079.55571000
1718323200000,66043.99,28408.18797000
1718409600000,66228.25,11451.80242000
1718496000000,66676.87,9392.52223000
1718582400000,66504.33,27386.16851000
1718668800000,65175.32,42350.10244000
1718755200000,64974.37,20060.79576000
1718841600000,64869.99,24265.29031000
1718928000000,64143.56,25993.56442000
1719014400000,64262.01,7308.95542000
1719100800000,63210.01,8224.45447000
1719187200000,60293.3,52161.35414000
1719273600000,61806.01,31189.24361000
1719360000000,60864.99,22485.66463000
1719446400000,61706.47,18344.28631000
1719532800000,60427.84,24821.19255000
1719619200000,60986.68,11509.55904000
1719705600000,62772.01,17326.30136000
1719792000000,62899.99,24547.10538000
1719878400000,62135.47,18573.11875000
1719964800000,60208.58,32160.11127000
1720051200000,57050.01,54568.77276000
1720137600000,56628.79,81348.24756000
1720224000000,58230.13,21651.31558000
1720310400000,55857.81,19118.93918000
1720396800000,56714.62,48090.20490000
1720483200000,58050.0,27732.20788000
1720569600000,57725.85,24951.73799000
1720656000000,57339.89,29761.05735000
1720742400000,57889.1,23652.45690000
1720828800000,59204.02,15357.74519000
1720915200000,60797.91,21178.33907000
1721001600000,64724.14,38690.97820000
1721088000000,65043.99,42530.52915000
1721174400000,64087.99,29567.52954000
1721260800000,63987.92,22568.72250000
1721347200000,66660.0,35634.72739000
1721433600000,67139.96,14386.92434000
1721520000000,68165.34,21819.11191000
1721606400000,67532.01,21451.04303000
1721692800000,65936.01,31406.15316000
1721779200000,65376.0,23082.56277000
1721865600000,65799.95,35126.42934000
1721952000000,67907.99,24244.36023000
1722038400000,67896.5,31710.21921000
1722124800000,68249.88,10868.69394000
1722211200000,66784.69,36467.29633000
1722297600000,66188.0,23132.25441000
1722384000000,64628.0,22625.43905000
1722470400000,65354.02,35542.26854000
1722556800000,61498.33,38820.42937000
1722643200000,60697.99,28034.71567000
1722729600000,58161.0,31616.52003000
1722816000000,54018.81,162065.59186000
1722902400000,56022.01,55884.77676000
1722988800000,55134.16,44269.37684000
1723075200000,61685.99,48349.52949000
1723161600000,60837.99,30972.48017000
1723248000000,60923.51,9995.20621000
1723334400000,58712.59,19189.84512000
1723420800000,59346.64,37009.91743000
1723507200000,60587.15,27858.95851000
1723593600000,58683.39,28422.76326000
1723680000000,57541.06,37686.17622000
1723766400000,58874.6,27610.84344000
1723852800000,59491.99,7721.72931000
1723939200000,58427.35,13634.85717000
1724025600000,59438.5,22809.31251000
1724112000000,59013.8,31477.44548000
1724198400000,61156.03,27983.64220000
1724284800000,60375.84,21241.20588000
1724371200000,64037.24,38118.07089000
1724457600000,64157.01,15857.15616000
1724544000000,64220.0,12305.47977000
1724630400000,62834.0,19470.05276000
1724716800000,59415.0,35135.94178000
1724803200000,59034.9,36868.54275000
1724889600000,59359.01,27020.90743000
1724976000000,59123.99,28519.32195000
1725062400000,58973.99,8798.40900000
1725148800000,57301.86,20705.15741000
1725235200000,59132.13,22895.01461000
1725321600000,57487.73,22828.18447000
1725408000000,57970.9,35560.82146000
1725494400000,56180.0,27806.91413000
1725580800000,53962.97,54447.76826000
1725667200000,54160.86,16694.04774000
1725753600000,54869.95,16274.14779000
1725840000000,57042.0,32384.51737000
1725926400000,57635.99,23626.78126000
1726012800000,57338.0,33026.56757000
1726099200000,58132.32,31074.40631000
1726185600000,60498.0,29825.23333000
1726272000000,59993.03,12137.90901000
1726358400000,59132.0,13757.92361000
1726444800000,58213.99,26477.56420000
1726531200000,60313.99,33116.25878000
1726617600000,61759.99,36087.02469000
1726704000000,62947.99,34332.52608000
1726790400000,63201.05,25466.37794000
1726876800000,63348.96,8375.34608000
1726963200000,63578.76,14242.19892000
1727049600000,63339.99,24078.05287000
1727136000000,64262.7,23185.04759000
1727222400000,63152.01,17813.11168000
1727308800000,65173.99,28373.30593000
1727395200000,65769.95,22048.80487000
1727481600000,65858.0,9127.23316000
1727568000000,65602.01,8337.74111000
1727654400000,63327.59,30011.08752000
1727740800000,60805.78,43671.48108000
1727827200000,60649.28,31534.70118000
1727913600000,60752.71,26221.43472000
1728000000000,62086.0,21294.65994000
1728086400000,62058.0,7807.46141000
1728172800000,62819.91,8906.86177000
1728259200000,62224.0,25966.18520000
1728345600000,62160.49,19702.22371000
1728432000000,60636.02,20011.15684000
1728518400000,60326.39,23967.92481000
1728604800000,62540.0,23641.35209000
1728691200000,63206.22,10911.30116000
1728777600000,62870.02,11909.21995000
1728864000000,66083.99,37669.95222000
1728950400000,67074.14,43683.95423000
1729036800000,67620.01,29938.25544000
1729123200000,67421.78,25328.22861000
1729209600000,68428.0,28725.63500000
1729296000000,68378.0,8193.66737000
1729382400000,69031.99,12442.47378000
1729468800000,67377.5,31374.42184000
1729555200000,67426.0,24598.96268000
1729641600000,66668.65,25530.24070000
1729728000000,68198.28,22589.83877000
1729814400000,66698.33,34479.71125000
1729900800000,67092.76,11842.90770000
1729987200000,68021.7,8653.19592000
1730073600000,69962.21,29046.75459000
1730160000000,72736.42,50128.60594000
1730246400000,72344.74,26885.99056000
1730332800000,70292.01,29352.10297000
1730419200000,69496.01,38301.86755000
1730505600000,69374.74,10521.67243000
1730592000000,68775.99,24995.70243000
1730678400000,67850.01,29800.39187000
1730764800000,69372.01,33355.06888000
1730851200000,75571.99,104126.99478700
1730937600000,75857.89,44869.42234500
1731024000000,76509.78,36521.09958300
1731110400000,76677.46,16942.07915000
1731196800000,80370.01,61830.10043500
1731283200000,88647.99,82323.66577600
1731369600000,87952.01,97299.88791100
1731456000000,90375.2,86763.85412700
1731542400000,87325.59,56729.51086000
1731628800000,91032.07,47927.95068000
1731715200000,90586.92,22717.87689000
1731801600000,89855.99,23867.55609000
1731888000000,90464.08,46545.03448000
1731974400000,92310.79,43660.04682000
1732060800000,94286.56,42203.19871200
1732147200000,98317.12,69228.36047700
1732233600000,98892.0,46189.30924300
1732320000000,97672.4,24757.84367000
1732406400000,97900.04,31200.97838000
1732492800000,93010.01,50847.45096000
1732579200000,91965.16,57858.73138000
1732665600000,95863.11,41153.42734000
1732752000000,95643.98,28814.54357000
1732838400000,97460.0,27701.78231000
1732924800000,96407.99,14503.83306000
1733011200000,97185.18,16938.60452000
1733097600000,95840.62,37958.66981000
1733184000000,95849.69,35827.32283000
1733270400000,98587.32,43850.53728000
1733356800000,96945.63,109921.72966200
1733443200000,99740.84,45049.53310000
1733529600000,99831.99,14931.94590000
1733616000000,101109.59,14612.99688000
1733702400000,97276.47,53949.11595000
1733788800000,96593.0,51708.68933000
1733875200000,101125.0,37753.78291000
1733961600000,100004.29,29232.08745000
1734048000000,101424.25,21904.03923000
1734134400000,101420.0,14191.70326000
1734220800000,104463.99,22228.92177500
1734307200000,106058.66,41302.40274000
1734393600000,106133.74,29064.93646600
1734480000000,100204.01,50307.99755000
1734566400000,97461.86,55147.39800000
1734652800000,97805.44,62884.13570000
1734739200000,97291.99,23483.54143000
1734825600000,95186.27,19353.83036000
1734912000000,94881.47,32810.76703000
1734998400000,98663.58,23674.22488000
1735084800000,99429.6,14474.16510000
1735171200000,95791.6,21192.36727000
1735257600000,94299.03,26501.26429000
1735344000000,95300.0,8385.89290000
1735430400000,93738.2,13576.00578000
1735516800000,92792.05,27619.42250000
1735603200000,93576.0,19612.03389000
1735689600000,94591.79,10373.32613000
1735776000000,96984.79,21970.48948000
1735862400000,98174.18,15253.82936000
1735948800000,98220.5,8990.05651000
1736035200000,98363.61,8095.63723000
1736121600000,102235.6,25263.43375000
1736208000000,96954.61,32059.87537000
1736294400000,95060.61,33704.67894000
1736380800000,92552.49,34544.83685000
1736467200000,94726.11,31482.86424000
1736553600000,94599.99,7047.90430000
1736640000000,94545.06,8606.86622000
1736726400000,94536.1,42619.56423000
1736812800000,96560.86,27846.61753000
1736899200000,100497.35,30509.99179000
1736985600000,99987.3,27832.85317000
1737072000000,104077.48,39171.85292000
1737158400000,104556.23,24307.82998000
1737244800000,101331.57,43397.28298000
1737331200000,102260.01,89529.23173200
1737417600000,106143.82,45941.02002000
1737504000000,103706.66,22248.69254000
1737590400000,103910.34,53953.12031000
1737676800000,104870.5,23609.24017000
1737763200000,104746.85,9068.32377000
1737849600000,102620.0,9812.51238000
1737936000000,102082.83,50758.13410000
1738022400000,101335.52,22022.05765000
1738108800000,103733.24,23155.35802000
1738195200000,104722.94,19374.07472000
1738281600000,102429.56,21983.18193000
1738368000000,100635.65,12290.95747000
1738454400000,97700.59,34619.49939000
1738540800000,101328.52,75164.73850000
1738627200000,97763.13,40267.98697000
1738713600000,96612.43,26233.30444000
1738800000000,96554.35,23515.20405000
1738886400000,96506.8,31794.22065000
1738972800000,96444.74,10147.24294000
1739059200000,96462.75,14120.91613000
1739145600000,97430.82,20572.87537000
1739232000000,95778.2,18647.76379000
1739318400000,97869.99,29151.16625000
1739404800000,96608.14,19921.77616000
1739491200000,97500.48,18173.02646000
1739577600000,97569.66,7349.37683000
1739664000000,96118.12,8191.42490000
1739750400000,95780.0,16492.04510000
1739836800000,95671.74,23368.19471000
1739923200000,96644.37,16438.50954000
1740009600000,98305.0,17057.39177000
1740096000000,96181.98,32249.28140000
1740182400000,96551.01,11268.17708000
1740268800000,96258.0,10884.84913000
1740355200000,91552.88,31550.10299000
1740441600000,88680.4,78333.11111000
1740528000000,84250.09,56893.54409000
1740614400000,84708.58,42505.45439000
1740700800000,84349.94,83648.03969000
1740787200000,86064.53,25785.05464000
1740873600000,94270.0,54889.09045000
1740960000000,86220.61,59171.10218000
1741046400000,87281.98,55609.10706000
1741132800000,90606.01,38264.01163000
1741219200000,89931.89,34342.44902000
1741305600000,86801.75,57980.35713000
1741392000000,86222.45,12989.23054000
1741478400000,80734.37,26115.39345000
1741564800000,78595.86,47633.38405000
1741651200000,82932.99,48770.06853000
1741737600000,83680.12,31933.98600000
1741824000000,81115.78,27546.27412000
1741910400000,83983.2,26858.52755000
1741996800000,84338.44,11324.73320000
1742083200000,82574.53,17596.12531000
1742169600000,84010.03,17214.74358000
1742256000000,82715.03,17610.89883000
1742342400000,86845.94,28151.05374000
1742428800000,84223.39,22090.30463000
1742515200000,84088.79,11956.97443000
1742601600000,83840.59,5420.22114000
1742688000000,86082.5,8461.97813000
1742774400000,87498.16,30115.62111000
1742860800000,87392.87,22643.25248000
1742947200000,86909.17,18408.78485000
1743033600000,87232.01,17098.03897000
1743120000000,84424.38,27182.73169000
1743206400000,82648.54,11696.39864000
1743292800000,82389.99,9864.49508000
1743379200000,82550.01,20569.13885000
1743465600000,85158.34,20190.39697000
1743552000000,82516.29,39931.45700000
1743638400000,83213.09,27337.84135000
1743724800000,83889.87,32915.53976000
1743811200000,83537.99,9360.40468000
1743897600000,78430.0,27942.71436000
1743984000000,79163.24,78387.53089000
1744070400000,76322.42,35317.32063000
1744156800000,82615.22,75488.28772000
1744243200000,79607.3,33284.80718000
1744329600000,83423.84,34435.43797000
1744416000000,85276.9,18470.74437000
1744502400000,83760.0,24680.04181000
1744588800000,84591.58,28659.09348000
1744675200000,83643.99,20910.99528000
1744761600000,84030.38,20867.24519000
1744848000000,84947.91,13728.84772000
1744934400000,84474.69,6529.96315000
1745020800000,85077.01,9666.58153000
1745107200000,85179.24,8091.67725000
1745193600000,87516.23,31773.37262000
1745280000000,93442.99,43872.74705000
1745366400000,93691.08,27404.16808000
1745452800000,93980.47,19497.06071000
1745539200000,94638.68,27500.66648000
1745625600000,94628.0,9415.06875000
1745712000000,93749.3,11162.84100000
1745798400000,95011.18,22157.53351000
1745884800000,94256.82,16955.34020000
1745971200000,94172.0,17661.27510000
1746057600000,96489.91,21380.45343000
1746144000000,96887.14,14905.74811000
1746230400000,95856.42,9723.34838000
1746316800000,94277.62,11036.38342000
1746403200000,94733.68,17251.18189000
1746489600000,96834.02,16122.64513000
1746576000000,97030.5,16644.83854000
1746662400000,103261.6,34962.02847000
1746748800000,102971.99,27617.39907000
1746835200000,104809.53,15324.78611000
1746921600000,104118.0,17987.12197000
1747008000000,102791.32,31272.77792000
1747094400000,104103.72,21253.42409000
1747180800000,103507.82,16452.90810000
1747267200000,103763.71,17998.98604000
1747353600000,103463.9,15683.88024000
1747440000000,103126.65,11250.89622000
1747526400000,106454.26,21599.98726000
1747612800000,105573.74,30260.03524000
1747699200000,106849.99,23705.48275000
1747785600000,109643.99,45531.04034500
1747872000000,111696.21,31630.77313000
1747958400000,107318.3,31737.72309000
1748044800000,107761.91,16782.53129000
1748131200000,109004.19,17710.04695000
1748217600000,109434.79,14649.11593000
1748304000000,108938.17,21276.65635000
1748390400000,107781.78,15633.78829000
1748476800000,105589.75,19834.70116000
1748563200000,103985.48,23706.49799000
1748649600000,104591.88,11289.35922000
1748736000000,105642.93,9709.70006000
1748822400000,105857.99,13453.98813000
1748908800000,105376.89,13259.52634000
1748995200000,104696.86,14034.89482000
1749081600000,101508.68,22321.50154000
1749168000000,104288.44,15839.07385000
1749254400000,105552.15,8344.93206000
1749340800000,105734.0,8048.06305000
1749427200000,110263.02,19975.37451000
1749513600000,110274.39,17071.82839000
1749600000000,108645.12,13115.91638000
1749686400000,105671.73,17778.67218000
1749772800000,106066.59,26180.81734000
1749859200000,105414.64,8798.93969000
1749945600000,105594.01,7164.20047000
1750032000000,106794.53,14922.66540000
1750118400000,104551.17,17866.33025000
1750204800000,104886.78,13968.64167000
1750291200000,104658.59,7678.60737000
