timestamp,spot_price,future_price
1760313600000,115166.0,115111.9
1760400000000,113028.14,112983.8
1760486400000,110763.28,110699.0
1760572800000,108194.28,108129.4
1760659200000,106431.68,106378.6
1760745600000,107185.01,107117.5
1760832000000,108642.78,108586.2
1760918400000,110532.09,110469.9
1761004800000,108297.67,108253.7
1761091200000,107567.44,107532.0
1761177600000,110078.18,110025.9
1761264000000,111004.89,110965.4
1761350400000,111646.27,111589.4
1761436800000,114559.4,114497.8
1761523200000,114107.65,114064.1
1761609600000,112898.45,112833.5
1761696000000,110021.29,109985.6
1761782400000,108322.88,108263.5
1761868800000,109608.01,109557.3
1761955200000,110098.1,110047.2
1762041600000,110540.68,110494.9
1762128000000,106583.04,106544.0
1762214400000,101497.22,101450.3
1762300800000,103885.16,103837.0
1762387200000,101346.04,101305.6
1762473600000,103339.08,103305.2
1762560000000,102312.94,102269.3
1762646400000,104722.96,104670.6
1762732800000,106011.13,105966.3
1762819200000,103058.99,103005.8
1762905600000,101654.37,101605.8
1762992000000,99692.02,99654.3
1763078400000,94594.0,94544.9
1763164800000,95596.24,95560.3
1763251200000,94261.44,94221.7
1763337600000,92215.14,92169.7
1763424000000,92960.83,92916.9
1763510400000,91554.96,91508.9
1763596800000,86637.23,86601.3
1763683200000,85129.43,85093.5
1763769600000,84739.74,84689.4
1763856000000,86830.0,86807.7
1763942400000,88300.01,88247.1
1764028800000,87369.96,87324.1
1764115200000,90484.02,90438.1
1764201600000,91333.95,91292.2
1764288000000,90890.7,90847.8
1764374400000,90802.44,90765.0
1764460800000,90360.0,90320.6
1764547200000,86286.01,86241.6
1764633600000,91277.88,91249.1
1764720000000,93429.95,93376.7
1764806400000,92078.06,92034.7
1764892800000,89330.04,89288.5
1764979200000,89236.79,89197.1
1765065600000,90395.31,90345.4
1765152000000,90634.34,90610.8
1765238400000,92678.8,92638.4
1765324800000,92015.37,91977.5
1765411200000,92513.38,92477.5
1765497600000,90268.42,90229.6
1765584000000,90240.01,90191.3
1765670400000,88172.17,88118.8
1765756800000,86432.08,86389.9
1765843200000,87863.42,87826.3
1765929600000,86243.22,86201.6
1766016000000,85516.41,85469.7
1766102400000,88136.94,88100.0
1766188800000,88360.9,88320.8
1766275200000,88658.86,88621.3
1766361600000,88620.79,88581.5
1766448000000,87486.0,87463.0
1766534400000,87669.45,87627.3
1766620800000,87225.27,87182.8
1766707200000,87369.56,87318.2
1766793600000,87877.01,87829.4
1766880000000,87952.71,87920.5
1766966400000,87237.13,87203.3
1767052800000,88485.49,88455.3
1767139200000,87648.22,87608.2
1767225600000,88839.04,88800.0
1767312000000,89995.13,89951.4
1767398400000,90628.01,90595.8
1767484800000,91529.73,91497.1
1767571200000,93859.71,93822.4
1767657600000,93747.97,93708.0
1767744000000,91364.16,91328.0
1767830400000,91099.99,91059.8
1767916800000,90641.28,90603.6
1768003200000,90504.7,90469.6
1768089600000,91013.65,90964.4
1768176000000,91296.2,91252.6
1768262400000,95414.0,95375.2
1768348800000,96951.78,96907.9
1768435200000,95604.8,95567.3
1768521600000,95550.94,95503.7
1768608000000,95147.77,95107.9
1768694400000,93673.14,93614.0
1768780800000,92631.0,92589.6
1768867200000,88427.66,88390.6
1768953600000,89454.73,89411.4
1769040000000,89559.67,89518.5
1769126400000,89600.26,89558.7
1769212800000,89225.34,89180.7
1769299200000,86670.36,86628.9
1769385600000,88347.08,88300.6
1769472000000,89250.0,89197.8
1769558400000,89299.99,89261.7
1769644800000,84650.16,84604.7
